Product ID,Sale Price,Order ID,Quantity,Order Date
864348-019,6397,15161,8,2022-12-12
CD0188-101,7995,75849,3,2022-12-12
844127-108,4495,35663,3,2022-12-12
918193-700,13495,46877,2,2022-12-12
CI7379-400,15995,91746,3,2022-12-12
BQ5467-101,8397,71343,9,2022-12-12
BQ6046-010,12995,70597,7,2022-12-12
CN6928-300,15995,23238,5,2022-12-12
CI1236-100,12797,19141,3,2022-12-12
AT7997-606,4995,62127,8,2022-12-12
AA8027-109,14995,94108,5,2022-12-12
AQ7477-009,9995,91011,9,2022-12-12
CI3794-600,11197,42119,3,2022-12-12
CT3867-001,11995,64559,4,2022-12-12
BQ6623-070,12797,82004,3,2022-12-12
BQ4630-500,8797,54866,5,2022-12-12
CJ0267-001,10995,20031,1,2022-12-12
AT7960-104,7995,56855,6,2022-12-12
CK3314-400,9995,67813,7,2022-12-12
BQ5435-703,8995,95125,5,2022-12-12
BQ4430-400,11197,64687,9,2022-12-12
554724-066,9995,39516,9,2022-12-12
CJ5472-900,15995,87286,1,2022-12-12
CT0624-100,2995,37298,8,2022-12-12
BQ9138-601,3147,33049,3,2022-12-12
AR6631-004,12797,13088,6,2022-12-12
BV7754-001,9797,99092,2,2022-12-12
AQ1189-009,10995,64041,3,2022-12-12
CD6404-800,4797,21153,9,2022-12-12
CT7698-600,11995,92806,5,2022-12-12
AQ7487-201,6995,56860,1,2022-12-12
CD0888-002,7595,87530,7,2022-12-12
AJ6844-007,11197,25932,3,2022-12-12
CD7287-003,4797,85773,8,2022-12-12
849559-004,15995,29151,4,2022-12-12
AT7998-104,5495,15165,3,2022-12-12
528895-003,11897,94020,5,2022-12-12
BV0657-400,6495,42599,3,2022-12-12
CD4363-103,10995,92216,2,2022-12-12
CD0917-300,7197,99093,3,2022-12-12
BV7754-001,9797,78175,7,2022-12-12
CT5342-007,18995,40599,2,2022-12-12
AR5339-002,8995,14897,5,2022-12-12
AT5673-700,36500,59201,9,2022-12-12
343881-412,2495,86510,5,2022-12-12
AT7967-104,5495,50433,1,2022-12-12
AT6107-606,4495,73323,2,2022-12-12
BQ5435-401,8995,95019,3,2022-12-12
AQ4312-107,5397,19425,9,2022-12-12
AT7898-104,22995,68342,5,2022-12-12
414571-030,15995,17274,1,2022-12-12
AO3166-300,7495,42658,7,2022-12-12
AO3267-080,6797,86497,1,2022-12-12
CD7070-009,14995,12221,1,2022-12-12
BQ7043-668,9995,89157,2,2022-12-12
CJ3312-001,12995,90032,6,2022-12-12
AT7998-104,5495,54774,2,2022-12-12
CJ6314-146,9995,18744,8,2022-12-12
CD2722-001,15995,82626,4,2022-12-12
AT6175-100,5997,95289,9,2022-12-12
CI3866-100,12995,12148,6,2022-12-12
749747-010,3597,93857,5,2022-12-12
AT8241-002,13995,97394,9,2022-12-12
BV0614-005,7997,76745,6,2022-12-12
BQ5427-401,8995,29700,1,2022-12-12
AO9820-001,9597,78475,1,2022-12-12
CK0980-002,5995,21149,6,2022-12-12
AR4229-003,12995,83821,6,2022-12-12
CK2718-003,18995,97109,3,2022-12-12
CU5133-600,13597,52844,3,2022-12-12
AT6109-606,4495,23423,8,2022-12-12
CU5646-001,16995,31421,8,2022-12-12
CT5229-001,15995,71313,1,2022-12-12
BV0612-001,9995,71085,3,2022-12-12
CJ9712-001,12597,32930,7,2022-12-12
CJ1306-401,5247,27833,8,2022-12-12
CJ2586-100,4797,39633,5,2022-12-12
885118-001,7197,89736,5,2022-12-12
AT5269-606,7495,57913,5,2022-12-12
BV0657-400,6495,42815,9,2022-12-12
BQ5102-400,6597,89551,5,2022-12-12
AT7949-606,5995,23361,4,2022-12-12
CD3395-006,11995,73107,8,2022-12-12
AT7960-104,7995,89158,4,2022-12-12
CQ0278-200,7197,50171,9,2022-12-12
CJ1292-703,7495,66323,8,2022-12-12
CJ0619-100,12995,28252,3,2022-12-12
AR6632-603,9597,98406,6,2022-12-12
807471-103,6995,69135,7,2022-12-12
CI1246-302,10197,91294,9,2022-12-12
CW4286-100,11995,30374,2,2022-12-12
AT8179-100,9597,14746,8,2022-12-12
CD5036-100,7995,80249,4,2022-12-12
BV0389-001,10197,60640,9,2022-12-12
CJ0270-601,7995,96489,9,2022-12-12
BQ3448-400,8995,79832,9,2022-12-12
AT3381-008,6397,77526,3,2022-12-12
BV0657-400,6495,26522,9,2022-12-12
AV6337-003,9495,80891,5,2022-12-12
BQ5401-001,11197,14686,8,2022-12-12
AT8242-009,15995,27752,7,2022-12-12
CV5515-001,5995,61841,5,2022-12-12
BQ5615-002,11197,60601,7,2022-12-12
CD4371-001,13995,84007,2,2022-12-12
CI3866-100,12995,69571,6,2022-12-12
CT9155-063,13995,76494,2,2022-12-12
CK6357-005,6995,65815,9,2022-12-12
CT2692-002,13995,18866,5,2022-12-12
AQ7487-201,6995,20621,1,2022-12-12
554724-050,9995,90266,7,2022-12-12
CT3632-001,7995,36439,8,2022-12-12
AH8050-100,13995,93105,7,2022-12-12
AQ7878-003,7995,89641,3,2022-12-12
AT7998-104,5495,68077,5,2022-12-12
BV7099-400,9995,71896,8,2022-12-12
CD4573-001,10995,20886,1,2022-12-12
CD4371-001,13995,98189,4,2022-12-12
553558-125,8995,11919,1,2022-12-12
CD4365-003,7697,45538,5,2022-12-12
CD3395-006,11995,34815,3,2022-12-12
CD2053-105,10995,21055,3,2022-12-12
CI3899-200,12995,78623,6,2022-12-12
922474-001,13995,34582,3,2022-12-12
BQ5972-001,11197,45583,6,2022-12-12
CT4525-001,15995,22063,8,2022-12-12
BQ3378-002,7197,78910,5,2022-12-12
CJ0579-400,14995,93648,4,2022-12-12
CD4371-001,13995,66938,1,2022-12-12
CJ0266-001,10995,44869,9,2022-12-12
AT7324-001,6397,32841,2,2022-12-12
CD3395-006,11995,98531,4,2022-12-12
CD0431-107,12995,26721,5,2022-12-12
AJ6959-717,4497,57885,5,2022-12-12
AA7408-008,5997,43350,9,2022-12-12
CD5007-102,13995,90138,2,2022-12-12
CJ0625-700,15995,93401,2,2022-12-12
BV0657-400,6495,97378,1,2022-12-12
AO2434-101,14995,79074,9,2022-12-12
CD4371-001,13995,56851,7,2022-12-12
BV7775-100,5397,75849,2,2022-12-12
AT8179-100,9597,31686,1,2022-12-12
BQ3610-100,7697,76519,1,2022-12-12
AT5301-003,12995,70467,7,2022-12-12
CD2189-002,6997,98158,7,2022-12-12
CD5029-001,10995,83604,8,2022-12-12
CJ0710-004,7995,21992,3,2022-12-12
CT1104-700,10995,58646,4,2022-12-12
CK1069-001,5495,81325,6,2022-12-12
CD3002-103,10995,34234,6,2022-12-12
133000-106,11995,48438,3,2022-12-12
AV5187-602,12797,68746,4,2022-12-12
AQ2730-009,14995,34547,5,2022-12-12
CT3509-001,7995,36828,7,2022-12-12
AR4543-013,5995,63951,3,2022-12-12
CN2932-100,18995,24793,1,2022-12-12
AT2863-100,15995,63014,2,2022-12-12
CU2708-901,4495,74754,7,2022-12-12
CD5029-001,10995,59858,9,2022-12-12
CK0980-002,5995,54611,7,2022-12-12
CK2085-002,14995,15945,5,2022-12-12
CD4372-004,13995,52968,8,2022-12-12
CK3022-005,8995,86916,5,2022-12-12
AH7249-118,7197,81024,8,2022-12-12
CJ1646-600,7495,11613,2,2022-12-12
CJ1642-002,8995,39972,2,2022-12-12
CK9671-001,18995,69579,8,2022-12-12
CZ6156-101,9995,96811,9,2022-12-12
CN5455-160,11995,56179,4,2022-12-12
AQ7488-004,4197,14973,8,2022-12-12
AT5410-003,6997,85402,5,2022-12-12
AV3866-001,16995,24455,8,2022-12-12
CK6357-005,6995,34805,7,2022-12-12
AO0578-717,3497,17236,7,2022-12-12
CK7200-800,10995,50850,2,2022-12-12
AQ2210-002,9995,19283,8,2022-12-12
AT7999-414,3497,44343,4,2022-12-12
631261-035,2795,19268,1,2022-12-12
BQ3381-600,14995,60406,3,2022-12-12
CW4286-100,11995,47223,6,2022-12-12
AR7410-603,5997,10702,7,2022-12-12
CU3459-200,15995,38396,3,2022-12-12
BV7782-001,7197,31549,1,2022-12-12
325213-139,7597,14312,8,2022-12-12
CK2630-700,9097,87367,6,2022-12-12
AT2863-100,15995,98902,7,2022-12-12
BQ3212-600,3695,41590,2,2022-12-12
BQ1896-002,12597,71177,3,2022-12-12
CD5050-400,16995,60031,7,2022-12-12
CD4365-003,7697,60821,6,2022-12-12
366731-100,6317,38390,2,2022-12-12
CK3314-400,9995,97574,3,2022-12-12
AQ1189-009,10995,76623,7,2022-12-12
CT1531-001,15995,86764,2,2022-12-12
CK2531-001,13597,74383,5,2022-12-12
CD0916-001,11995,81139,8,2022-12-12
AO2434-101,14995,43474,6,2022-12-12
CI2666-400,7997,55510,2,2022-12-12
CU5646-001,16995,41825,7,2022-12-12
832655-001,1595,66605,2,2022-12-12
BV0389-001,10197,64258,3,2022-12-12
CN5455-160,11995,81279,5,2022-12-12
CU3013-070,15995,65850,9,2022-12-12
CN2932-100,18995,82998,2,2022-12-12
AJ4115-060,15995,91691,6,2022-12-12
AQ4176-049,21995,73929,3,2022-12-12
CK5836-100,8797,99663,4,2022-12-12
CI3867-001,9995,42552,2,2022-12-12
AO3424-001,6397,46147,8,2022-12-12
CI1718-001,8397,16797,5,2022-12-12
CK5669-400,11197,55706,6,2022-12-12
CN7383-300,15995,85514,6,2022-12-12
CD0683-600,15995,65908,5,2022-12-12
AA1626-602,8795,62750,9,2022-12-12
CU0814-102,9995,41803,8,2022-12-12
AT7968-606,4995,81313,8,2022-12-12
AR4561-200,15995,74587,4,2022-12-12
640744-016,10197,91195,5,2022-12-12
AO0577-717,3497,88495,4,2022-12-12
BQ3202-011,7995,59445,5,2022-12-12
CN5455-160,11995,64542,2,2022-12-12
BQ5427-401,8995,64142,7,2022-12-12
AQ2456-007,8495,95747,2,2022-12-12
CJ6106-100,9995,68187,2,2022-12-12
CK3309-001,11197,53182,7,2022-12-12
CT1099-093,24995,24752,5,2022-12-12
AQ7487-201,6995,42694,1,2022-12-12
BV0417-401,7797,54571,4,2022-12-12
CD0431-107,12995,34011,8,2022-12-12
AH1015-010,6997,12976,6,2022-12-12
812655-011,3997,58964,3,2022-12-12
AV6243-400,13995,42835,5,2022-12-12
BQ5808-100,15997,81339,6,2022-12-12
CN5455-160,11995,50603,3,2022-12-12
AV9370-001,5597,62233,9,2022-12-12
CK1069-001,5495,24630,3,2022-12-12
AR6632-603,9597,83878,1,2022-12-12
366731-100,6317,95119,4,2022-12-12
CJ0860-668,7995,86038,6,2022-12-12
BV6348-300,15995,10991,1,2022-12-12
310805-137,15995,64216,2,2022-12-12
AT6099-606,6495,79744,6,2022-12-12
CD2717-001,4495,46116,4,2022-12-12
CU2708-901,4495,36518,3,2022-12-12
CK0980-002,5995,92236,9,2022-12-12
BQ4424-700,7697,17816,9,2022-12-12
844127-108,4495,80601,2,2022-12-12
844896-002,3197,85135,9,2022-12-12
832655-001,1595,42415,9,2022-12-12
CI1246-302,10197,61607,8,2022-12-12
CK1069-001,5495,59709,6,2022-12-12
AV1201-600,11995,65256,1,2022-12-12
AR5339-002,8995,38659,4,2022-12-12
487471-003,14397,88758,6,2022-12-12
AO7351-104,7995,76546,4,2022-12-12
923112-001,5597,67701,4,2022-12-12
844127-108,4495,76816,4,2022-12-12
634835-108,8995,75696,4,2022-12-12
BV9977-101,11995,99708,1,2022-12-12
AA8030-108,14995,41332,8,2022-12-12
BQ7978-001,11995,59779,1,2022-12-12
CI3835-002,7197,93936,7,2022-12-12
CK5668-600,8397,90953,9,2022-12-12
CK1069-001,5495,69017,6,2022-12-12
CD6720-808,21995,97319,8,2022-12-12
CJ1642-002,8995,64844,5,2022-12-12
414571-030,15995,61254,2,2022-12-12
BQ5427-401,8995,10001,9,2022-12-12
AQ4176-049,21995,84963,4,2022-12-12
CI9921-001,7995,20163,7,2022-12-12
AT3381-008,6397,16655,7,2022-12-12
AT7960-104,7995,87252,4,2022-12-12
AO3622-006,1995,17296,3,2022-12-12
CD0683-600,15995,98992,7,2022-12-12
BV0657-400,6495,17091,3,2022-12-12
BV9977-101,11995,67175,7,2022-12-12
AQ1189-009,10995,86248,5,2022-12-12
CT3890-101,7995,72215,4,2022-12-12
BQ5435-401,8995,32405,6,2022-12-12
CD0490-104,9995,98067,7,2022-12-12
CT4352-104,9995,45732,3,2022-12-12
CD6720-808,21995,53805,7,2022-12-12
AT8241-002,13995,85314,5,2022-12-12
CI1718-001,8397,76174,2,2022-12-12
CD4371-001,13995,76223,2,2022-12-12
CD0189-001,4495,66850,9,2022-12-12
AH7378-801,3997,50106,9,2022-12-12
CJ0267-001,10995,74753,5,2022-12-12
BQ4632-602,2495,95325,7,2022-12-12
AA0287-002,6797,47020,9,2022-12-12
BQ1896-002,12597,51574,3,2022-12-12
CJ1292-401,5247,81133,3,2022-12-12
BQ4630-500,8797,47021,7,2022-12-12
CK1069-001,5495,54522,6,2022-12-12
BQ5972-001,11197,87021,1,2022-12-12
AT7949-606,5995,36261,6,2022-12-12
CI7395-100,10995,31158,8,2022-12-12
AA8022-107,11995,47608,2,2022-12-12
AO1741-003,8397,35825,9,2022-12-12
528895-003,11897,53902,3,2022-12-12
AR4561-200,15995,73590,7,2022-12-12
BV0389-001,10197,39416,8,2022-12-12
BV7757-500,12797,63320,7,2022-12-12
AT7946-414,8495,53762,5,2022-12-12
CD0200-003,6995,49498,8,2022-12-12
AR5677-200,10995,59585,8,2022-12-12
CD8526-446,9995,52894,8,2022-12-12
CD2717-001,4495,12424,8,2022-12-12
BV7766-100,12797,60996,4,2022-12-12
CN6881-300,7995,96793,5,2022-12-12
CD6720-808,21995,38782,1,2022-12-12
CD4156-606,8495,86774,9,2022-12-12
AO3258-080,5947,91687,4,2022-12-12
BQ5430-401,6297,19846,2,2022-12-12
315122-001,7295,96506,8,2022-12-12
CJ0266-001,10995,61528,8,2022-12-12
BQ2728-012,11995,78473,9,2022-12-12
AT5410-003,6997,60066,4,2022-12-12
BV6348-300,15995,23968,6,2022-12-12
CQ3317-001,9995,46336,7,2022-12-12
942851-002,10995,90939,5,2022-12-12
AT7324-001,6397,52849,7,2022-12-12
CD7288-001,6397,85641,8,2022-12-12
AO3267-080,6797,50973,2,2022-12-12
AH7378-801,3997,66276,3,2022-12-12
CT2584-100,11995,51536,3,2022-12-12
CD4373-001,10995,49702,9,2022-12-12
AT8179-100,9597,47172,8,2022-12-12
AQ0114-101,19995,69566,7,2022-12-12
BQ5469-703,24995,88076,2,2022-12-12
CJ0882-001,6495,66014,5,2022-12-12
CD4373-001,10995,32620,7,2022-12-12
AH7378-801,3997,42096,5,2022-12-12
BV5739-500,7697,72700,5,2022-12-12
CN7664-800,10995,47465,5,2022-12-12
CT4525-001,15995,81446,9,2022-12-12
CK2531-001,13597,18411,8,2022-12-12
AJ6910-009,16995,10347,7,2022-12-12
CT2535-001,8997,50588,1,2022-12-12
CZ6156-101,9995,73557,2,2022-12-12
CJ0818-146,11995,42528,6,2022-12-12
AT7995-104,7995,26588,4,2022-12-12
BQ5427-401,8995,13070,8,2022-12-12
CN2932-100,18995,21622,7,2022-12-12
AQ4176-049,21995,39411,7,2022-12-12
AQ7477-009,9995,73141,4,2022-12-12
AJ1285-101,8995,51357,4,2022-12-12
553558-125,8995,74025,3,2022-12-12
CJ1292-703,7495,80401,3,2022-12-12
310805-137,15995,59842,9,2022-12-12
AT5303-100,7697,65263,6,2022-12-12
634835-108,8995,95442,2,2022-12-12
AT6107-606,4495,61105,5,2022-12-12
CD3398-063,11995,66057,4,2022-12-12
705265-006,5495,46909,4,2022-12-12
AJ1285-101,8995,82408,1,2022-12-12
CK5836-100,8797,58584,6,2022-12-12
918193-700,13495,77188,3,2022-12-12
CJ0219-400,10995,60871,8,2022-12-12
BQ5467-101,8397,30386,2,2022-12-12
AV6259-500,6597,22823,3,2022-12-12
CD3395-006,11995,69687,7,2022-12-12
BV7106-400,9995,23202,6,2022-12-12
CT1549-001,9597,50293,6,2022-12-12
CT1104-700,10995,25245,7,2022-12-12
AQ7487-201,6995,19962,2,2022-12-12
CQ2344-100,11995,69122,9,2022-12-12
CI1694-300,11197,36035,2,2022-12-12
CJ0592-001,16995,67858,7,2022-12-12
CD6105-007,10495,23489,4,2022-12-12
BQ6166-003,7197,48239,6,2022-12-12
812654-011,3357,88167,2,2022-12-12
CI1289-100,5397,17481,7,2022-12-12
CI3708-700,14995,45235,9,2022-12-12
CI5546-100,6495,43597,9,2022-12-12
BQ6044-100,12995,47207,6,2022-12-12
AR7410-603,5997,99930,8,2022-12-12
CD0917-300,7197,46073,6,2022-12-12
AT7960-104,7995,90494,5,2022-12-12
AA1626-602,8795,76178,6,2022-12-12
CI1214-004,7997,21705,6,2022-12-12
CJ9681-001,10497,65905,9,2022-12-12
528895-003,11897,52488,7,2022-12-12
AH8050-100,13995,99788,1,2022-12-12
CT1099-093,24995,18484,8,2022-12-12
CK2595-500,14995,92311,3,2022-12-12
CD0683-600,15995,27874,2,2022-12-12
BV7766-100,12797,66083,3,2022-12-12
AO3267-080,6797,41635,2,2022-12-12
CD0431-107,12995,57126,9,2022-12-12
CD0887-201,7995,25454,9,2022-12-12
AR5676-401,10995,94124,3,2022-12-12
AT5292-004,4547,76584,7,2022-12-12
CJ1292-703,7495,16439,8,2022-12-12
CD7070-009,14995,33129,6,2022-12-12
AV4417-002,12797,39052,1,2022-12-12
AT8179-100,9597,24778,3,2022-12-12
AJ6959-717,4497,25919,6,2022-12-12
AT8000-104,5495,56556,9,2022-12-12
AT6100-606,6495,73158,5,2022-12-12
AT5673-700,36500,18992,4,2022-12-12
AV6243-400,13995,96071,7,2022-12-12
943806-602,10995,54537,6,2022-12-12
CK2085-002,14995,47801,1,2022-12-12
CI3871-300,15995,16974,8,2022-12-12
CU3013-070,15995,80103,9,2022-12-12
CJ5472-900,15995,53622,1,2022-12-12
923112-001,5597,60155,3,2022-12-12
AA8022-107,11995,21720,7,2022-12-12
AQ1316-500,4797,60592,8,2022-12-12
AO0570-810,5247,71984,9,2022-12-12
CD2189-002,6997,97030,4,2022-12-12
AT6099-606,6495,99742,7,2022-12-12
AV5186-101,10495,55205,6,2022-12-12
AT7949-606,5995,90609,2,2022-12-12
CJ1292-703,7495,33067,3,2022-12-12
AJ6900-102,16995,38907,2,2022-12-12
315123-111,7595,42942,2,2022-12-12
CN5455-160,11995,89073,2,2022-12-12
CD4363-103,10995,68357,4,2022-12-12
BQ3212-600,3695,18053,1,2022-12-12
CK0980-002,5995,33636,1,2022-12-12
554724-050,9995,89215,8,2022-12-12
AR5149-005,13597,59808,8,2022-12-12
AQ7483-001,6995,78114,1,2022-12-12
CN3591-002,11995,26827,8,2022-12-12
BV7106-400,9995,87343,2,2022-12-12
CK2719-400,18995,39341,3,2022-12-12
AV9370-001,5597,91173,3,2022-12-12
BQ6826-003,8995,14976,7,2022-12-12
CD8526-446,9995,95154,2,2022-12-12
CJ6106-100,9995,34030,5,2022-12-12
AV4052-116,10495,93904,2,2022-12-12
CD2803-001,3995,26972,1,2022-12-12
AT6817-300,13597,37776,7,2022-12-12
BV7774-100,6297,68750,1,2022-12-12
AT7946-414,8495,55015,6,2022-12-12
AQ5708-201,6597,33389,6,2022-12-12
844127-108,4495,46926,3,2022-12-12
AO3258-080,5947,69346,6,2022-12-12
CD4159-606,5995,99819,1,2022-12-12
CI3482-200,9995,71960,8,2022-12-12
AT7946-414,8495,38608,7,2022-12-12
CD4372-004,13995,39189,8,2022-12-12
AV4417-002,12797,86280,3,2022-12-12
AQ7477-009,9995,69870,4,2022-12-12
CQ7619-700,9995,56268,6,2022-12-12
AQ2567-002,8397,15445,7,2022-12-12
CJ1300-401,5247,15346,4,2022-12-12
CD7287-003,4797,44398,5,2022-12-12
CK0986-002,2097,72663,6,2022-12-12
AO0578-717,3497,38827,8,2022-12-12
CD0189-001,4495,30824,4,2022-12-12
CI3870-100,15995,19816,1,2022-12-12
CD4161-606,22995,48684,7,2022-12-12
CI3794-600,11197,46202,9,2022-12-12
CT3509-001,7995,68932,1,2022-12-12
AT5269-606,7495,24427,9,2022-12-12
CJ0219-400,10995,57421,8,2022-12-12
AT7998-104,5495,63361,9,2022-12-12
AR3863-101,12995,51333,1,2022-12-12
CW4286-100,11995,58174,5,2022-12-12
CD4365-003,7697,94240,9,2022-12-12
133000-106,11995,54706,8,2022-12-12
CI1290-100,8397,73439,8,2022-12-12
CD6720-808,21995,86502,1,2022-12-12
CN5455-160,11995,20103,7,2022-12-12
CU3005-171,9995,51960,5,2022-12-12
CK2351-601,7995,76362,5,2022-12-12
CD4161-606,22995,85911,4,2022-12-12
AR4347-600,13597,13942,8,2022-12-12
CW4409-100,19995,50607,2,2022-12-12
310805-137,15995,32694,6,2022-12-12
AV5187-602,12797,53167,1,2022-12-12
CI3446-001,7995,82971,8,2022-12-12
CN7664-800,10995,30495,8,2022-12-12
CI3866-100,12995,72968,2,2022-12-12
AT7978-414,5947,24279,9,2022-12-12
AR4225-003,9597,32344,4,2022-12-12
AO0578-717,3497,80471,2,2022-12-12
CJ0619-100,12995,65049,4,2022-12-12
CU8861-460,11995,33483,8,2022-12-12
CD3398-063,11995,82274,7,2022-12-12
AO0570-810,5247,66963,7,2022-12-12
AO7353-105,7995,68522,9,2022-12-12
BQ7043-668,9995,39970,4,2022-12-12
CD6720-808,21995,49418,7,2022-12-12
AH7378-801,3997,78725,4,2022-12-12
CD6721-808,22995,80200,5,2022-12-12
923112-001,5597,14056,6,2022-12-12
CT8919-700,13995,78007,9,2022-12-12
AH7858-010,9597,24260,5,2022-12-12
AT5293-004,20995,19577,3,2022-12-12
CI9949-001,12995,89308,6,2022-12-12
CI1290-100,8397,61466,1,2022-12-12
CT3632-001,7995,59493,9,2022-12-12
CJ9684-001,11197,23128,7,2022-12-12
AT6107-606,4495,61749,5,2022-12-12
BQ6826-003,8995,68712,1,2022-12-12
AV5555-001,8797,48455,4,2022-12-12
AR7410-603,5997,27676,1,2022-12-12
AA1626-602,8795,42654,2,2022-12-12
CD4156-606,8495,27728,5,2022-12-12
CD5007-102,13995,72272,3,2022-12-12
CT1726-100,5495,27617,4,2022-12-12
AR5677-200,10995,20919,3,2022-12-12
CT3632-001,7995,80672,2,2022-12-12
CK4126-001,8397,52613,3,2022-12-12
AO1023-005,15995,20718,8,2022-12-12
CD0917-300,7197,77842,1,2022-12-12
BQ5435-401,8995,70088,6,2022-12-12
CT4328-101,7495,30608,4,2022-12-12
705265-006,5495,60172,2,2022-12-12
942851-002,10995,73535,4,2022-12-12
AT7949-606,5995,10930,2,2022-12-12
AA8027-109,14995,52282,3,2022-12-12
BQ3378-002,7197,57279,1,2022-12-12
CV5515-001,5995,86871,4,2022-12-12
488161-602,1595,57157,2,2022-12-12
BV0415-300,7797,17675,3,2022-12-12
AQ7491-008,5495,81408,4,2022-12-12
CK2595-500,14995,12314,2,2022-12-12
AT7995-104,7995,84561,2,2022-12-12
CI2668-004,11197,38517,4,2022-12-12
CD3460-010,9995,29868,1,2022-12-12
CW4286-100,11995,68035,3,2022-12-12
CN5455-160,11995,73758,2,2022-12-12
BQ4630-500,8797,52063,8,2022-12-12
CD4156-606,8495,20024,8,2022-12-12
AQ7878-003,7995,12206,4,2022-12-12
CJ9681-001,10497,89065,5,2022-12-12
BQ4630-500,8797,17677,8,2022-12-12
CI5546-100,6495,67733,5,2022-12-12
310805-137,15995,69376,3,2022-12-12
BQ3610-100,7697,93467,5,2022-12-12
AO0354-108,6995,45784,4,2022-12-12
634835-108,8995,75742,8,2022-12-12
CD5050-400,16995,93979,5,2022-12-12
852542-087,9995,48486,2,2022-12-12
AR8836-009,4995,18745,1,2022-12-12
AQ7483-001,6995,76305,2,2022-12-12
AO2607-401,7197,96721,7,2022-12-12
CT2535-001,8997,28092,2,2022-12-12
CI0808-100,5995,17621,5,2022-12-12
AO2924-401,12797,27682,3,2022-12-12
AQ8228-102,7995,23509,9,2022-12-12
BV5739-500,7697,40275,3,2022-12-12
AR4561-200,15995,66881,6,2022-12-12
CT8919-700,13995,34263,9,2022-12-12
AO3258-080,5947,62473,5,2022-12-12
CD4363-103,10995,61738,4,2022-12-12
CI3898-200,8995,14013,2,2022-12-12
AO3095-100,11995,44876,2,2022-12-12
AT6175-100,5997,40798,3,2022-12-12
CJ0861-017,9995,65459,6,2022-12-12
CD4156-606,8495,27233,4,2022-12-12
CQ6569-001,11197,10077,2,2022-12-12
CK2630-001,10397,34156,2,2022-12-12
634835-108,8995,68846,2,2022-12-12
AV3866-001,16995,11071,9,2022-12-12
BQ6166-003,7197,92291,2,2022-12-12
AO3267-080,6797,95980,2,2022-12-12
AT6175-100,5997,44585,8,2022-12-12
CJ9681-001,10497,94013,8,2022-12-12
CT3509-001,7995,54738,3,2022-12-12
AO0566-606,7495,59537,6,2022-12-12
AQ7497-300,7995,31152,3,2022-12-12
AQ7487-201,6995,54012,1,2022-12-12
CD0191-009,6495,87843,2,2022-12-12
BQ0129-106,6495,10269,7,2022-12-12
CT5062-100,10995,24662,6,2022-12-12
CJ0619-100,12995,99074,6,2022-12-12
CD0431-107,12995,76600,4,2022-12-12
CQ3317-001,9995,73517,1,2022-12-12
CD5086-500,8995,38005,6,2022-12-12
CI7523-002,10995,96358,1,2022-12-12
BQ9665-301,10995,60524,7,2022-12-12
AT6817-300,13597,13318,7,2022-12-12
AR5676-401,10995,69390,2,2022-12-12
AT5269-606,7495,20778,8,2022-12-12
CT1104-700,10995,38787,9,2022-12-12
CN2408-001,16995,59549,8,2022-12-12
921826-016,11897,58423,9,2022-12-12
133000-106,11995,11115,8,2022-12-12
CK3321-100,9097,32029,5,2022-12-12
CT1030-100,9995,97839,9,2022-12-12
CT4525-001,15995,20823,9,2022-12-12
AV5186-101,10495,74255,5,2022-12-12
BV0417-401,7797,86192,9,2022-12-12
AT7967-104,5495,20667,1,2022-12-12
AH7858-010,9597,56951,7,2022-12-12
CK4363-100,7595,28914,9,2022-12-12
CI3794-600,11197,69117,3,2022-12-12
CD4159-606,5995,52259,7,2022-12-12
AH8050-100,13995,99568,2,2022-12-12
CI0808-100,5995,36078,9,2022-12-12
CT3632-001,7995,98695,9,2022-12-12
AO0571-606,7495,28767,7,2022-12-12
AQ7489-008,7995,21474,4,2022-12-12
AA7408-008,5997,36997,4,2022-12-12
AR7718-001,6995,92077,7,2022-12-12
923112-001,5597,44695,7,2022-12-12
CI9921-001,7995,49963,7,2022-12-12
AQ4126-100,12797,91235,3,2022-12-12
CU7623-002,16995,10737,6,2022-12-12
CD6105-007,10495,32370,2,2022-12-12
BV5740-101,6597,42577,2,2022-12-12
AJ6910-009,16995,29415,5,2022-12-12
AO3269-717,5947,61324,1,2022-12-12
CK2351-601,7995,50254,2,2022-12-12
AV3866-001,16995,51116,5,2022-12-12
AT1198-401,7995,63596,3,2022-12-12
BV4584-001,13597,71953,2,2022-12-12
AT7980-606,5995,69986,9,2022-12-12
CI3898-200,8995,78966,1,2022-12-12
CT2535-001,8997,16358,8,2022-12-12
CD4159-606,5995,25950,4,2022-12-12
AO1741-003,8397,18819,8,2022-12-12
AQ2222-200,8995,62545,1,2022-12-12
AT6109-606,4495,29456,3,2022-12-12
AR7718-001,6995,18808,9,2022-12-12
AQ7488-004,4197,72384,6,2022-12-12
AO3267-080,6797,45047,7,2022-12-12
AA0287-002,6797,64807,7,2022-12-12
AT5410-003,6997,65755,1,2022-12-12
133000-106,11995,72055,4,2022-12-12
AT7968-606,4995,37611,5,2022-12-12
AT7898-104,22995,28743,2,2022-12-12
AQ5707-001,7697,14787,4,2022-12-12
CI3867-001,9995,48773,5,2022-12-12
AO1741-003,8397,22060,1,2022-12-12
AQ2730-009,14995,29931,9,2022-12-12
CQ6566-700,12995,62384,1,2022-12-12
AV6337-003,9495,86260,2,2022-12-12
CJ1794-600,11995,73326,6,2022-12-12
